weather_station_id,2,3,4,5,6,7,8,9,10
690150,81,72,64,55,48,43,38,32,27
690190,101,90,79,68,60,53,47,41,34
690230,99,89,78,67,59,53,46,40,34
699604,93,83,73,63,55,49,43,37,31
701195,318,284,250,215,188,168,148,128,107
701780,290,259,228,197,172,153,135,116,98
702000,283,253,222,192,168,150,132,114,96
702005,247,220,194,167,146,130,115,99,83
702035,286,255,225,194,170,151,133,115,97
702040,309,276,243,209,183,163,144,124,104
702070,257,230,202,174,152,136,120,103,87
702075,233,208,183,158,138,123,108,93,79
702084,249,222,196,169,148,132,116,100,84
702185,242,216,190,164,143,128,113,97,82
702186,248,221,195,168,147,131,115,100,84
702190,255,228,200,173,151,135,119,102,86
702225,286,255,225,194,170,151,133,115,97
702310,296,264,232,201,175,157,138,119,100
702320,222,198,174,150,131,117,103,89,75
702460,267,238,209,181,158,141,124,107,90
702495,216,192,169,146,128,114,100,87,73
702510,231,206,182,157,137,122,108,93,78
702590,202,180,158,137,119,107,94,81,68
702595,195,174,153,132,115,103,91,78,66
702600,268,239,210,181,158,141,124,107,90
702607,170,152,134,115,101,90,79,68,58
702610,286,255,225,194,170,151,133,115,97
702647,235,210,185,159,139,124,109,94,80
702650,259,231,204,176,154,137,121,104,88
702670,280,250,220,190,166,148,130,112,95
702710,292,260,229,198,173,154,136,117,99
702720,192,171,151,130,114,101,89,77,65
702725,180,161,141,122,107,95,84,72,61
702730,217,193,170,147,128,115,101,87,73
702735,194,174,153,132,115,103,90,78,66
702740,181,162,142,123,107,96,84,73,61
702746,185,165,145,126,110,98,86,74,63
702756,183,164,144,124,109,97,85,74,62
702757,199,178,157,135,118,105,93,80,67
702770,190,170,149,129,113,101,88,76,64
702910,329,294,258,223,195,174,153,132,111
702960,186,166,146,126,110,98,87,75,63
703080,236,211,185,160,140,125,110,95,80
703160,209,186,164,141,124,110,97,84,71
703165,189,169,148,128,112,100,88,76,64
703210,211,189,166,143,125,112,98,85,71
703260,230,205,180,156,136,121,107,92,78
703330,216,193,170,147,128,114,101,87,73
703400,204,182,160,138,121,108,95,82,69
703407,229,204,180,155,135,121,106,92,77
703410,196,175,154,133,116,104,91,79,66
703500,170,152,134,115,101,90,79,68,58
703606,207,184,162,140,122,109,96,83,70
703610,180,160,141,122,106,95,84,72,61
703620,176,157,138,119,104,93,82,71,59
703670,162,145,127,110,96,86,75,65,55
703710,149,133,117,101,88,79,69,60,50
703810,173,154,136,117,102,91,80,69,58
703855,162,145,127,110,96,86,76,65,55
703860,165,147,130,112,98,87,77,66,56
703870,153,137,120,104,91,81,71,62,52
703884,155,139,122,105,92,82,72,62,52
703950,160,142,125,108,94,84,74,64,54
703980,129,115,101,87,76,68,60,52,44
704540,195,174,153,132,116,103,91,78,66
704890,193,172,152,131,114,102,90,78,65
722010,107,96,84,73,64,57,50,43,36
722015,106,95,83,72,63,56,49,43,36
722016,107,95,84,72,63,56,50,43,36
722020,100,89,79,68,59,53,47,40,34
722024,97,87,76,66,57,51,45,39,33
722025,101,91,80,69,60,54,47,41,34
722026,99,89,78,67,59,52,46,40,34
722029,94,84,74,64,56,50,44,38,32
722030,97,87,76,66,58,51,45,39,33
722038,95,85,74,64,56,50,44,38,32
722039,95,85,75,65,57,50,44,38,32
722040,93,83,73,63,55,49,43,37,31
722045,91,81,72,62,54,48,42,37,31
722050,87,77,68,59,51,46,40,35,29
722053,89,79,70,60,53,47,41,36,30
722055,88,79,69,60,52,47,41,35,30
722056,85,76,67,58,50,45,40,34,29
722057,88,79,69,60,52,47,41,36,30
722060,84,75,66,57,50,45,39,34,29
722065,87,78,68,59,52,46,41,35,29
722066,82,73,64,56,49,43,38,33,28
722068,82,73,64,55,48,43,38,33,28
722070,89,79,70,60,53,47,41,36,30
722080,87,78,69,59,52,46,41,35,30
722085,84,75,66,57,50,45,39,34,28
722103,83,74,65,56,49,44,39,33,28
722104,94,84,74,64,56,50,44,38,32
722106,100,89,79,68,59,53,47,40,34
722108,93,83,73,63,55,49,43,37,31
722110,91,81,72,62,54,48,42,37,31
722115,90,80,70,61,53,47,42,36,30
722116,93,83,73,63,55,49,43,37,31
722119,91,81,72,62,54,48,42,37,31
722135,91,81,71,62,54,48,42,36,31
722136,88,79,69,60,52,47,41,36,30
722137,83,74,65,56,49,44,39,33,28
722140,85,75,66,57,50,45,39,34,29
722146,85,76,67,57,50,45,39,34,29
722160,83,74,65,56,49,44,39,33,28
722166,85,76,67,58,51,45,40,34,29
722170,91,81,71,62,54,48,42,36,31
722175,103,92,81,70,61,54,48,41,35
722180,89,79,70,60,53,47,41,36,30
722190,96,85,75,65,57,51,44,38,32
722195,95,84,74,64,56,50,44,38,32
722196,102,91,80,69,60,54,47,41,34
722210,87,78,69,59,52,46,41,35,30
722215,84,75,66,57,50,44,39,34,28
722223,83,74,65,56,49,44,39,33,28
722225,86,77,67,58,51,45,40,35,29
722226,87,77,68,59,51,46,40,35,29
722230,85,76,67,58,50,45,40,34,29
722235,84,75,66,57,50,44,39,34,28
722245,86,77,68,58,51,46,40,35,29
722250,99,89,78,67,59,53,46,40,34
722255,89,80,70,61,53,47,42,36,30
722260,88,78,69,59,52,46,41,35,30
722265,95,85,74,64,56,50,44,38,32
722267,88,79,69,60,52,47,41,35,30
722268,87,77,68,59,51,46,40,35,29
722269,93,83,73,63,55,49,43,37,31
722270,109,97,86,74,65,58,51,44,37
722280,90,80,71,61,53,48,42,36,30
722284,92,82,72,62,54,49,43,37,31
722285,92,82,72,63,55,49,43,37,31
722286,92,82,72,62,55,49,43,37,31
722287,91,82,72,62,54,48,43,37,31
722310,86,77,68,58,51,46,40,35,29
722314,86,77,68,58,51,45,40,35,29
722315,84,75,66,57,50,44,39,34,28
722316,80,71,63,54,47,42,37,32,27
722317,90,80,70,61,53,47,42,36,30
722329,78,70,62,53,46,41,37,32,27
722340,90,80,71,61,53,47,42,36,30
722345,88,78,69,59,52,46,41,35,30
722348,88,78,69,59,52,46,41,35,30
722350,92,82,72,63,55,49,43,37,31
722356,96,86,75,65,57,51,45,39,32
722357,87,77,68,59,51,46,40,35,29
722358,87,77,68,59,51,46,40,35,29
722359,94,84,74,64,56,50,44,38,32
722390,99,88,78,67,59,52,46,40,33
722400,87,78,68,59,51,46,40,35,29
722404,96,86,76,65,57,51,45,39,33
722405,88,79,69,60,52,47,41,36,30
722406,92,82,72,62,55,49,43,37,31
722410,86,77,67,58,51,45,40,34,29
722420,85,76,67,58,50,45,40,34,29
